,citypair,sum_departures_performed,sum_departures_scheduled,passengers,seats,avg_fuel_price,avg_stock_price,total_operating_expense,revenue,Aircraft_Unit_Cost ($ millions USD),Aircraft_Inverse_Age 1/age (1/yrs),Number_of_Cancellations,Proportion of Seats filled,Aircraft Age (yrs),Origin_Airport_Code,Destination_Airport_Code,origin_airport_type,origin_lat,origin_long,origin_city,dest_airport_type,dest_lat,dest_long,dest_city,Route_Distance,origin_population,origin_density,dest_population,dest_density
654,MCI-MSP,176,191,14699,25168,57.42754359,52.84299508,9585665,11058,74,0.090909091,15,0.584035283,11,MCI,MSP,large_airport,39.2976,-94.713898,Kansas City,large_airport,44.882,-93.221802,Minneapolis,392.9671919,1644497,602.6,2856952,3035.5
655,MCI-PHX,402,418,55344,63534,56.17839474,53.09084185,18874153,21356,74,0.090909091,16,0.871092643,11,MCI,PHX,large_airport,39.2976,-94.713898,Kansas City,large_airport,33.435302,-112.005905,Phoenix,1043.361629,1644497,602.6,4047095,1251.8
656,MCI-SAN,150,155,20027,23082,56.59477769,53.00822626,14229909,16207,74,0.090909091,5,0.867645785,11,MCI,SAN,large_airport,39.2976,-94.713898,Kansas City,large_airport,32.73360062,-117.1900024,San Diego,1333.515196,1644497,602.6,3084174,1675.9
657,MCI-SAT,106,108,12700,15158,57.42754359,52.84299508,9585665,11058,74,0.090909091,2,0.837841404,11,MCI,SAT,large_airport,39.2976,-94.713898,Kansas City,large_airport,29.533701,-98.469803,San Antonio,706.1958322,1644497,602.6,1910785,1633.5
658,MCI-STL,397,409,45097,56995,56.59477769,53.00822626,14229909,16207,74,0.090909091,12,0.791244846,11,MCI,STL,large_airport,39.2976,-94.713898,Kansas City,large_airport,38.748697,-90.370003,St Louis,236.765756,1644497,602.6,,
659,MCI-TPA,172,187,21125,25300,57.42754359,52.84299508,19171330,22116,74,0.090909091,15,0.834980237,11,MCI,TPA,large_airport,39.2976,-94.713898,Kansas City,large_airport,27.97550011,-82.53320313,Tampa,1047.700935,1644497,602.6,2683956,1340.7
660,MCO-ALB,182,189,22840,27114,54.9292459,53.33868862,9288488,10298,74,0.090909091,7,0.842369256,11,MCO,ALB,large_airport,28.42939949,-81.30899811,Orlando,medium_airport,42.74829865,-73.80169678,Albany,1072.763895,1927699,992,604077,4345.3
661,MCO-ATL,586,598,71006,84406,56.59477769,53.00822626,14229909,16207,74,0.090909091,12,0.841243513,11,MCO,ATL,large_airport,28.42939949,-81.30899811,Orlando,large_airport,33.6367,-84.428101,Atlanta,403.5846941,1927699,992,5046555,1419.9
662,MCO-AUS,230,236,32448,35226,56.17839474,53.09084185,18874153,21356,74,0.090909091,6,0.921137796,11,MCO,AUS,large_airport,28.42939949,-81.30899811,Orlando,large_airport,30.197535,-97.662015,Austin,993.7090775,1927699,992,1659251,1165.6
663,MCO-BDL,278,286,33193,41130,54.9292459,53.33868862,9288488,10298,74,0.090909091,8,0.807026501,11,MCO,BDL,large_airport,28.42939949,-81.30899811,Orlando,medium_airport,41.93851,-72.688066,Hartford,1049.984834,1927699,992,907046,2722.5
664,MCO-BHM,227,232,27170,32461,57.42754359,52.84299508,9585665,11058,74,0.090909091,5,0.837004405,11,MCO,BHM,large_airport,28.42939949,-81.30899811,Orlando,medium_airport,33.562901,-86.753502,Birmingham,478.8570215,1927699,992,704676,1713.4
665,MCO-BNA,590,598,77018,85330,57.42754359,52.84299508,19171330,22116,74,0.090909091,8,0.902589945,11,MCO,BNA,large_airport,28.42939949,-81.30899811,Orlando,large_airport,36.12450027,-86.67819977,Nashville,616.1061031,1927699,992,1098486,541.3
666,MCO-BOS,7,9,867,1001,54.9292459,53.33868862,4644244,5149,74,0.090909091,2,0.866133866,11,MCO,BOS,large_airport,28.42939949,-81.30899811,Orlando,large_airport,42.3643,-71.005203,Boston,1121.024635,1927699,992,4208580,5505.8
667,MCO-BUF,377,393,49526,55735,57.42754359,52.84299508,19171330,22116,74,0.090909091,16,0.888597829,11,MCO,BUF,large_airport,28.42939949,-81.30899811,Orlando,large_airport,42.94049835,-78.73220062,Buffalo,1010.759109,1927699,992,1004655,2446.1
668,MCO-BWI,1107,1161,144621,172061,56.92788405,52.94213379,23815574,27265,74,0.090909091,54,0.840521675,11,MCO,BWI,large_airport,28.42939949,-81.30899811,Orlando,large_airport,39.1754,-76.668297,Baltimore,786.9842637,1927699,992,2205092,2872.8
669,MCO-CMH,409,419,54034,60343,56.59477769,53.00822626,14229909,16207,74,0.090909091,10,0.895447691,11,MCO,CMH,large_airport,28.42939949,-81.30899811,Orlando,large_airport,39.998001,-82.891899,Columbus,802.4851179,1927699,992,1556848,1559.5
670,MCO-DAL,513,551,70478,78159,57.42754359,52.84299508,19171330,22116,74,0.090909091,38,0.901725969,11,MCO,DAL,large_airport,28.42939949,-81.30899811,Orlando,medium_airport,32.847099,-96.851799,Dallas,973.4105151,1927699,992,5668165,1522.2
671,MCO-DCA,61,63,8291,8723,59.92584127,52.34730154,4941421,5909,74,0.090909091,2,0.950475754,11,MCO,DCA,large_airport,28.42939949,-81.30899811,Orlando,large_airport,38.8521,-77.037697,Washington,759.1039435,1927699,992,4810669,4434
672,MCO-DEN,387,406,60668,64973,56.92788405,52.94213379,23815574,27265,74,0.090909091,19,0.933741708,11,MCO,DEN,large_airport,28.42939949,-81.30899811,Orlando,large_airport,39.86169815,-104.6729965,Denver,1546.453003,1927699,992,2650725,1805.7
673,MCO-DTW,11,12,1284,1573,54.9292459,53.33868862,4644244,5149,74,0.090909091,1,0.816274634,11,MCO,DTW,large_airport,28.42939949,-81.30899811,Orlando,large_airport,42.21239853,-83.35340118,Detroit,957.1114129,1927699,992,3522856,1871.2
674,MCO-EWR,14,15,1840,2002,54.9292459,53.33868862,4644244,5149,74,0.090909091,1,0.919080919,11,MCO,EWR,large_airport,28.42939949,-81.30899811,Orlando,large_airport,40.692501,-74.168701,Newark,937.408689,1927699,992,306247,4508.4
675,MCO-FLL,170,177,15715,26902,58.26030948,52.6777639,14527086,16967,74,0.090909091,7,0.584157312,11,MCO,FLL,large_airport,28.42939949,-81.30899811,Orlando,large_airport,26.072599,-80.152702,Fort Lauderdale,177.1830352,1927699,992,182247,2029.7
676,MCO-GRR,91,96,11883,13813,54.9292459,53.33868862,9288488,10298,74,0.090909091,5,0.860276551,11,MCO,GRR,large_airport,28.42939949,-81.30899811,Orlando,medium_airport,42.88079834,-85.52279663,Grand Rapids,1023.784177,1927699,992,604311,1719.6
677,MCO-HOU,456,480,65639,73432,57.42754359,52.84299508,19171330,22116,74,0.090909091,24,0.893874605,11,MCO,HOU,large_airport,28.42939949,-81.30899811,Orlando,medium_airport,29.645399,-95.2789,Houston,849.1270062,1927699,992,5650910,1394.6
678,MCO-IAD,19,21,2531,2717,54.9292459,53.33868862,4644244,5149,74,0.090909091,2,0.931542142,11,MCO,IAD,large_airport,28.42939949,-81.30899811,Orlando,large_airport,38.9445,-77.455803,Dulles,757.7370298,1927699,992,,
679,MCO-IND,474,488,60161,72326,57.42754359,52.84299508,19171330,22116,74,0.090909091,14,0.831803224,11,MCO,IND,large_airport,28.42939949,-81.30899811,Orlando,large_airport,39.7173,-86.294403,Indianapolis,828.5177792,1927699,992,1659305,928.2
680,MCO-ISP,288,300,34838,43008,57.42754359,52.84299508,19171330,22116,74,0.090909091,12,0.810035342,11,MCO,ISP,large_airport,28.42939949,-81.30899811,Orlando,medium_airport,40.79520035,-73.10019684,Islip,971.2082508,1927699,992,,
681,MCO-LAS,209,216,32819,36575,57.42754359,52.84299508,9585665,11058,74,0.090909091,7,0.897306904,11,MCO,LAS,large_airport,28.42939949,-81.30899811,Orlando,large_airport,36.083361,-115.151817,Las Vegas,2039.24624,1927699,992,2150373,1754.7
682,MCO-MCI,214,222,27615,31562,57.42754359,52.84299508,19171330,22116,74,0.090909091,8,0.874944554,11,MCO,MCI,large_airport,28.42939949,-81.30899811,Orlando,large_airport,39.2976,-94.713898,Kansas City,1072.428815,1927699,992,1644497,602.6
683,MCO-MDW,839,897,120412,131881,56.92788405,52.94213379,23815574,27265,74,0.090909091,58,0.913035236,11,MCO,MDW,large_airport,28.42939949,-81.30899811,Orlando,large_airport,41.785999,-87.752403,Chicago,989.6999981,1927699,992,8595181,4576.6
684,MCO-MEM,157,159,18712,22451,57.42754359,52.84299508,9585665,11058,74,0.090909091,2,0.833459534,11,MCO,MEM,large_airport,28.42939949,-81.30899811,Orlando,large_airport,35.04240036,-89.97669983,Memphis,683.6142945,1927699,992,1034498,1267.6
685,MCO-MHT,253,262,30417,38707,56.59477769,53.00822626,14229909,16207,74,0.090909091,9,0.785826853,11,MCO,MHT,large_airport,28.42939949,-81.30899811,Orlando,medium_airport,42.932598,-71.435699,Manchester,1141.835225,1927699,992,167568,1388.9
686,MCO-MKE,332,364,45982,51732,56.17839474,53.09084185,18874153,21356,74,0.090909091,32,0.888850228,11,MCO,MKE,large_airport,28.42939949,-81.30899811,Orlando,large_airport,42.94720078,-87.89659882,Milwaukee,1066.392777,1927699,992,1340981,2379
687,MCO-MSP,7,8,1189,1225,54.9292459,53.33868862,4644244,5149,74,0.090909091,1,0.970612245,11,MCO,MSP,large_airport,28.42939949,-81.30899811,Orlando,large_airport,44.882,-93.221802,Minneapolis,1310.156473,1927699,992,2856952,3035.5
688,MCO-MSY,444,463,54828,66244,57.42754359,52.84299508,19171330,22116,74,0.090909091,19,0.827667411,11,MCO,MSY,large_airport,28.42939949,-81.30899811,Orlando,large_airport,29.99340057,-90.25800323,New Orleans,551.1820909,1927699,992,925443,891.2
689,MCO-OAK,22,23,3562,3850,59.92584127,52.34730154,4941421,5909,74,0.090909091,1,0.925194805,11,MCO,OAK,large_airport,28.42939949,-81.30899811,Orlando,large_airport,37.721298,-122.221001,Oakland,2437.755247,1927699,992,437548,2917.1
690,MCO-OMA,15,16,1759,2145,54.9292459,53.33868862,4644244,5149,74,0.090909091,1,0.82004662,11,MCO,OMA,large_airport,28.42939949,-81.30899811,Orlando,medium_airport,41.3032,-95.894096,Omaha,1210.750412,1927699,992,806485,1299.2
691,MCO-ORF,28,29,3666,4004,59.92584127,52.34730154,4941421,5909,74,0.090909091,1,0.915584416,11,MCO,ORF,large_airport,28.42939949,-81.30899811,Orlando,medium_airport,36.8946,-76.201202,Norfolk,654.6330984,1927699,992,238556,1770.5
692,MCO-PHL,168,170,26960,29400,54.9292459,53.33868862,9288488,10298,74,0.090909091,2,0.917006803,11,MCO,PHL,large_airport,28.42939949,-81.30899811,Orlando,large_airport,39.87189865,-75.2410965,Philadelphia,861.361811,1927699,992,5512873,4544.9
693,MCO-PHX,93,97,14414,16275,54.9292459,53.33868862,4644244,5149,74,0.090909091,4,0.885652842,11,MCO,PHX,large_airport,28.42939949,-81.30899811,Orlando,large_airport,33.435302,-112.005905,Phoenix,1848.312249,1927699,992,4047095,1251.8
694,MCO-PIT,394,399,50053,57302,54.9292459,53.33868862,9288488,10298,74,0.090909091,5,0.873494817,11,MCO,PIT,large_airport,28.42939949,-81.30899811,Orlando,large_airport,40.49150085,-80.23290253,Pittsburgh,833.688422,1927699,992,1720279,2100.7
695,MCO-PVD,322,330,42550,50334,56.59477769,53.00822626,14229909,16207,74,0.090909091,8,0.845353042,11,MCO,PVD,large_airport,28.42939949,-81.30899811,Orlando,large_airport,41.725038,-71.425668,Warwick,1072.39583,1927699,992,82666,894
696,MCO-RDU,344,349,40312,49576,56.59477769,53.00822626,14229909,16207,74,0.090909091,5,0.813135388,11,MCO,RDU,large_airport,28.42939949,-81.30899811,Orlando,large_airport,35.87760162,-78.78749847,Raleigh/Durham,534.0063315,1927699,992,,
697,MCO-ROC,41,44,5128,7175,54.9292459,53.33868862,4644244,5149,74,0.090909091,3,0.714703833,11,MCO,ROC,large_airport,28.42939949,-81.30899811,Orlando,medium_airport,43.1189,-77.672401,Rochester,1032.890669,1927699,992,737309,2276.9
698,MCO-SAN,75,80,11400,12485,57.42754359,52.84299508,9585665,11058,74,0.090909091,5,0.913095715,11,MCO,SAN,large_airport,28.42939949,-81.30899811,Orlando,large_airport,32.73360062,-117.1900024,San Diego,2148.759671,1927699,992,3084174,1675.9
699,MCO-SAT,49,50,6149,7007,59.92584127,52.34730154,4941421,5909,74,0.090909091,1,0.87755102,11,MCO,SAT,large_airport,28.42939949,-81.30899811,Orlando,large_airport,29.533701,-98.469803,San Antonio,1041.030734,1927699,992,1910785,1633.5
700,MCO-SDF,17,18,2431,2975,54.9292459,53.33868862,4644244,5149,74,0.090909091,1,0.817142857,11,MCO,SDF,large_airport,28.42939949,-81.30899811,Orlando,large_airport,38.1744,-85.736,Louisville,718.5406971,1927699,992,1022630,936.9
701,MCO-SJC,91,95,11540,15253,56.59477769,53.00822626,14229909,16207,74,0.090909091,4,0.756572478,11,MCO,SJC,large_airport,28.42939949,-81.30899811,Orlando,large_airport,37.362452,-121.929188,San Jose,2420.557689,1927699,992,1729879,2229
702,MCO-SJU,496,507,64964,75408,57.42754359,52.84299508,19171330,22116,74,0.090909091,11,0.861500106,11,MCO,SJU,large_airport,28.42939949,-81.30899811,Orlando,medium_airport,18.4395,65.9992,San Juan,8541.920325,1927699,992,1915105,2982.2
703,MCO-STL,450,473,65992,71102,56.17839474,53.09084185,18874153,21356,74,0.090909091,23,0.928131417,11,MCO,STL,large_airport,28.42939949,-81.30899811,Orlando,large_airport,38.748697,-90.370003,St Louis,881.5181831,1927699,992,,
704,MDW-ABQ,138,146,16846,20022,56.59477769,53.00822626,14229909,16207,74,0.090909091,8,0.841374488,11,MDW,ABQ,large_airport,41.785999,-87.752403,Chicago,medium_airport,35.040199,-106.609001,Albuquerque,1120.950065,8595181,4576.6,765693,1155.5
705,MDW-ALB,181,195,22839,27163,58.26030948,52.6777639,14527086,16967,74,0.090909091,14,0.84081287,11,MDW,ALB,large_airport,41.785999,-87.752403,Chicago,medium_airport,42.74829865,-73.80169678,Albany,717.4357808,8595181,4576.6,604077,4345.3
706,MDW-ATL,561,611,69287,80543,58.26030948,52.6777639,14527086,16967,74,0.090909091,50,0.860248563,11,MDW,ATL,large_airport,41.785999,-87.752403,Chicago,large_airport,33.6367,-84.428101,Atlanta,590.6726491,8595181,4576.6,5046555,1419.9
707,MDW-AUS,317,334,43534,49747,56.92788405,52.94213379,23815574,27265,74,0.090909091,17,0.875108047,11,MDW,AUS,large_airport,41.785999,-87.752403,Chicago,large_airport,30.197535,-97.662015,Austin,971.4415926,8595181,4576.6,1659251,1165.6
708,MDW-BDL,151,167,17040,22521,54.9292459,53.33868862,9288488,10298,74,0.090909091,16,0.756627148,11,MDW,BDL,large_airport,41.785999,-87.752403,Chicago,medium_airport,41.93851,-72.688066,Hartford,776.2687423,8595181,4576.6,907046,2722.5
709,MDW-BHM,161,175,16441,25647,56.59477769,53.00822626,14229909,16207,74,0.090909091,14,0.641049635,11,MDW,BHM,large_airport,41.785999,-87.752403,Chicago,medium_airport,33.562901,-86.753502,Birmingham,569.7429638,8595181,4576.6,704676,1713.4
710,MDW-BNA,643,685,69436,92429,58.26030948,52.6777639,14527086,16967,74,0.090909091,42,0.751236084,11,MDW,BNA,large_airport,41.785999,-87.752403,Chicago,large_airport,36.12450027,-86.67819977,Nashville,394.7904153,8595181,4576.6,1098486,541.3
711,MDW-BOS,284,315,37191,44804,57.42754359,52.84299508,19171330,22116,74,0.090909091,31,0.830082136,11,MDW,BOS,large_airport,41.785999,-87.752403,Chicago,large_airport,42.3643,-71.005203,Boston,860.6796664,8595181,4576.6,4208580,5505.8
712,MDW-BUF,210,227,24679,30030,57.42754359,52.84299508,9585665,11058,74,0.090909091,17,0.821811522,11,MDW,BUF,large_airport,41.785999,-87.752403,Chicago,large_airport,42.94049835,-78.73220062,Buffalo,468.3046648,8595181,4576.6,1004655,2446.1
713,MDW-BUR,90,99,10884,13158,56.59477769,53.00822626,14229909,16207,74,0.090909091,9,0.827177383,11,MDW,BUR,large_airport,41.785999,-87.752403,Chicago,medium_airport,34.197703,-118.356378,Burbank,1739.889031,8595181,4576.6,107364,2634.1
714,MDW-BWI,661,731,76260,100123,56.92788405,52.94213379,23815574,27265,74,0.090909091,70,0.761663154,11,MDW,BWI,large_airport,41.785999,-87.752403,Chicago,large_airport,39.1754,-76.668297,Baltimore,610.6195849,8595181,4576.6,2205092,2872.8
715,MDW-CHS,159,165,18092,22737,57.42754359,52.84299508,9585665,11058,74,0.090909091,6,0.795707437,11,MDW,CHS,large_airport,41.785999,-87.752403,Chicago,medium_airport,32.898602,-80.040497,Charleston,744.8835955,8595181,4576.6,685517,875.3
716,MDW-CLE,439,472,44114,66521,56.59477769,53.00822626,14229909,16207,74,0.090909091,33,0.663159002,11,MDW,CLE,large_airport,41.785999,-87.752403,Chicago,large_airport,41.4117012,-81.84980011,Cleveland,306.8012954,8595181,4576.6,1683059,1904
717,MDW-CLT,146,155,13895,22958,54.9292459,53.33868862,9288488,10298,74,0.090909091,9,0.605235648,11,MDW,CLT,large_airport,41.785999,-87.752403,Chicago,large_airport,35.2140007,-80.94309998,Charlotte,584.1427649,8595181,4576.6,1516107,1091
718,MDW-CMH,534,569,54473,76970,58.26030948,52.6777639,14527086,16967,74,0.090909091,35,0.707717292,11,MDW,CMH,large_airport,41.785999,-87.752403,Chicago,large_airport,39.998001,-82.891899,Columbus,282.7860469,8595181,4576.6,1556848,1559.5
719,MDW-CVG,490,545,39921,70070,57.42754359,52.84299508,9585665,11058,74,0.090909091,55,0.56973027,11,MDW,CVG,large_airport,41.785999,-87.752403,Chicago,large_airport,39.048801,-84.667801,Cincinnati / Covington,249.2243959,8595181,4576.6,,
720,MDW-DAL,713,789,89916,107975,57.42754359,52.84299508,19171330,22116,74,0.090909091,76,0.832748321,11,MDW,DAL,large_airport,41.785999,-87.752403,Chicago,medium_airport,32.847099,-96.851799,Dallas,793.4738841,8595181,4576.6,5668165,1522.2
721,MDW-DCA,618,713,59985,88374,57.42754359,52.84299508,9585665,11058,74,0.090909091,95,0.678762985,11,MDW,DCA,large_airport,41.785999,-87.752403,Chicago,large_airport,38.8521,-77.037697,Washington,600.4892721,8595181,4576.6,4810669,4434
722,MDW-DEN,874,973,122954,140470,56.92788405,52.94213379,23815574,27265,74,0.090909091,99,0.875304335,11,MDW,DEN,large_airport,41.785999,-87.752403,Chicago,large_airport,39.86169815,-104.6729965,Denver,895.3276047,8595181,4576.6,2650725,1805.7
723,MDW-DTW,395,422,39476,57125,58.26030948,52.6777639,14527086,16967,74,0.090909091,27,0.691045952,11,MDW,DTW,large_airport,41.785999,-87.752403,Chicago,large_airport,42.21239853,-83.35340118,Detroit,228.3458309,8595181,4576.6,3522856,1871.2
724,MDW-EWR,487,547,50802,69641,57.42754359,52.84299508,9585665,11058,74,0.090909091,60,0.729484068,11,MDW,EWR,large_airport,41.785999,-87.752403,Chicago,large_airport,40.692501,-74.168701,Newark,710.8297004,8595181,4576.6,306247,4508.4
725,MDW-FLL,451,472,66151,72301,57.42754359,52.84299508,19171330,22116,74,0.090909091,21,0.914938936,11,MDW,FLL,large_airport,41.785999,-87.752403,Chicago,large_airport,26.072599,-80.152702,Fort Lauderdale,1166.492768,8595181,4576.6,182247,2029.7
726,MDW-GRR,308,336,31160,45260,56.59477769,53.00822626,14229909,16207,74,0.090909091,28,0.688466637,11,MDW,GRR,large_airport,41.785999,-87.752403,Chicago,medium_airport,42.88079834,-85.52279663,Grand Rapids,136.9135959,8595181,4576.6,604311,1719.6
727,MDW-HOU,657,722,85112,103263,57.42754359,52.84299508,19171330,22116,74,0.090909091,65,0.824225521,11,MDW,HOU,large_airport,41.785999,-87.752403,Chicago,medium_airport,29.645399,-95.2789,Houston,936.957934,8595181,4576.6,5650910,1394.6
728,MDW-IND,170,183,17361,24534,58.26030948,52.6777639,14527086,16967,74,0.090909091,13,0.707630227,11,MDW,IND,large_airport,41.785999,-87.752403,Chicago,large_airport,39.7173,-86.294403,Indianapolis,161.9497938,8595181,4576.6,1659305,928.2
729,MDW-JAX,71,72,6918,10153,54.9292459,53.33868862,4644244,5149,74,0.090909091,1,0.681374963,11,MDW,JAX,large_airport,41.785999,-87.752403,Chicago,large_airport,30.49410057,-81.68789673,Jacksonville,848.6384338,8595181,4576.6,1220191,686.6
730,MDW-LAS,841,920,129972,141191,56.92788405,52.94213379,23815574,27265,74,0.090909091,79,0.920540261,11,MDW,LAS,large_airport,41.785999,-87.752403,Chicago,large_airport,36.083361,-115.151817,Las Vegas,1520.51221,8595181,4576.6,2150373,1754.7
731,MDW-LAX,549,601,82617,87787,57.42754359,52.84299508,19171330,22116,74,0.090909091,52,0.941107453,11,MDW,LAX,large_airport,41.785999,-87.752403,Chicago,large_airport,33.942501,-118.407997,Los Angeles,1750.464809,8595181,4576.6,12121244,3267.6
732,MDW-LGA,586,666,71527,83798,57.42754359,52.84299508,9585665,11058,74,0.090909091,80,0.853564524,11,MDW,LGA,large_airport,41.785999,-87.752403,Chicago,large_airport,40.777199,-73.872597,New York,725.0752175,8595181,4576.6,18972871,10768.2
733,MDW-MCI,755,838,77009,110205,56.92788405,52.94213379,23815574,27265,74,0.090909091,83,0.698779547,11,MDW,MCI,large_airport,41.785999,-87.752403,Chicago,large_airport,39.2976,-94.713898,Kansas City,404.5108904,8595181,4576.6,1644497,602.6
734,MDW-MCO,859,914,121875,135573,56.92788405,52.94213379,23815574,27265,74,0.090909091,55,0.898962183,11,MDW,MCO,large_airport,41.785999,-87.752403,Chicago,large_airport,28.42939949,-81.30899811,Orlando,989.6999981,8595181,4576.6,1927699,992
735,MDW-MEM,194,228,19813,29086,56.92788405,52.94213379,23815574,27265,74,0.090909091,34,0.681186825,11,MDW,MEM,large_airport,41.785999,-87.752403,Chicago,large_airport,35.04240036,-89.97669983,Memphis,480.4962537,8595181,4576.6,1034498,1267.6
736,MDW-MHT,172,187,18431,27028,56.17839474,53.09084185,18874153,21356,74,0.090909091,15,0.681922451,11,MDW,MHT,large_airport,41.785999,-87.752403,Chicago,medium_airport,42.932598,-71.435699,Manchester,837.6711009,8595181,4576.6,167568,1388.9
737,MDW-MSP,604,670,65676,86372,57.42754359,52.84299508,9585665,11058,74,0.090909091,66,0.76038531,11,MDW,MSP,large_airport,41.785999,-87.752403,Chicago,large_airport,44.882,-93.221802,Minneapolis,348.6369291,8595181,4576.6,2856952,3035.5
